"code","version","power","model_year","wheelbase","axles_number","width","length","height","seats_number","doors_number","net_weight","gross_weight","payload","displacement","cylinders_number","passengers_number","wheels_number","distributor_price","transport_cost","other_amounts","purchase_discount","igv_amount","total_purchase_excl_igv","total_purchase_incl_igv","sale_price","margin","family_id","class_id","fuel_id","vehicle_type_id","body_type_id","traction_type_id","transmission_id","currency_type_id"
"603024","CX-5 SIGNATURE 2.5 AT AWD IPM VI","513 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603025","CX-5 SIGNATURE 2.5 AT AWD IPM VII","514 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603026","CX-5 SIGNATURE 2.5T AT AWD IPM IV","515 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603027","CX-5 SIGNATURE 2.5T AT AWD IPM V","516 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603028","CX-5 SPORT 2.0 AT AWD IPM V","517 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603029","CX-5 SPORT 2.0 AT AWD IPM VI","518 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603030","CX-5 SPORT 2.0 AT AWD IPM VII","519 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"604001","CX-9 CORE 2.5T AT AWD IPM IV","520 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","63","3","4","590","550","648","668","1"
"604002","CX-9 HIGH 2.5T AT AWD IPM IV","521 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","63","3","4","590","550","648","668","1"
"604003","CX-9 PRIME 2.5T AT 2WD IPM IV","522 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","63","3","4","590","550","648","668","1"
"604004","CX-9 SIGNATURE 2.5T AT AWD IPM IV","523 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","63","3","4","590","550","648","668","1"
"605001","MAZDA 2 SEDAN AT 1.5 CORE IPM III","524 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605002","MAZDA 2 SEDAN AT 1.5 CORE IPM VI","525 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605003","MAZDA 2 SEDAN AT 1.5 HIGH IPM III","526 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605004","MAZDA 2 SEDAN AT 1.5 HIGH IPM VI","527 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605005","MAZDA 2 SEDAN AT 1.5 HIGH PLUS IPM VI","528 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605006","MAZDA 2 SEDAN CORE 1.5 AT 2WD IPM V","529 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605007","MAZDA 2 SEDAN CORE 1.5 MT 2WD IPM V","530 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605008","MAZDA 2 SEDAN HIGH 1.5 AT 2WD IPM V","531 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605009","MAZDA 2 SEDAN MT 1.5 CORE IPM III","532 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605010","MAZDA 2 SEDAN MT 1.5 HIGH IPM VI","533 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605011","MAZDA 2 SEDAN MT 1.5 PRIME IPM III","534 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605012","MAZDA 2 SEDAN PRIME 1.5 MT 2WD IPM V","535 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605013","MAZDA 2 SPORT AT 1.5 CORE IPM III","536 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605014","MAZDA 2 SPORT AT 1.5 HIGH IPM III","537 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605015","MAZDA 2 SPORT CORE 1.5 AT 2WD IPM V","538 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605016","MAZDA 2 SPORT CORE 1.5 MT 2WD IPM V","539 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605017","MAZDA 2 SPORT HIGH 1.5 AT 2WD IPM V","540 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605018","MAZDA 2 SPORT HIGH 1.5 AT 2WD IPM VI","541 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605019","MAZDA 2 SPORT HIGH PLUS 1.5AT 2WD IPM VI","542 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605020","MAZDA 2 SPORT MT 1.5 CORE IPM III","543 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605021","MAZDA 2 SPORT MT 1.5 PRIME IPM III","544 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"605022","MAZDA 2 SPORT PRIME 1.5 MT 2WD IPM V","545 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","64","3","4","590","550","648","668","1"
"606001","CX-3 CORE 2.0 AT 2WD IPM IV AAT","546 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606002","CX-3 CORE 2.0 AT 2WD IPM V","547 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606003","CX-3 CORE 2.0 MT 2WD IPM IV AAT","548 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606004","CX-3 CORE 2.0 MT 2WD IPM V","549 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606005","CX-3 HIGH 2.0 AT 2WD IPM V","550 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606006","CX-3 HIGH 2.0 AT AWD IPM V","551 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606007","CX-3 PRIME 2.0 MT 2WD IPM V","552 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606008","MAZDA 3 SEDAN 2.0 MT NEW PRIME NV","553 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606009","MAZDA 3 SEDAN AT 2.0 NEW CORE","554 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606010","MAZDA 3 SEDAN CORE 2.0 AT 2WD IPM II","555 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606011","MAZDA 3 SEDAN CORE 2.0 AT 2WD IPM II NV","556 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606012","MAZDA 3 SEDAN CORE 2.0 AT 2WD IPM IV","557 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606013","MAZDA 3 SEDAN CORE 2.0 MT 2WD IPM II","558 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606014","MAZDA 3 SEDAN CORE 2.0 MT 2WD IPM II NV","559 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606015","MAZDA 3 SEDAN CORE 2.0 MT 2WD IPM IV","560 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606016","MAZDA 3 SEDAN MT 2.0 NEW CORE","561 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606017","MAZDA 3 SEDAN PRIME 2.0 MT 2WD IPM II","562 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606018","MAZDA 3 SEDAN PRIME 2.0 MT 2WD IPM IV","563 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606019","MAZDA 3 SPORT 2.0 MT NEW PRIME NV","564 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606020","MAZDA 3 SPORT AT 2.0 NEW CORE","565 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606021","MAZDA 3 SPORT AT 2.5 NEW HIGH","566 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606022","MAZDA 3 SPORT CORE 2.0 AT 2WD IPM II","567 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606023","MAZDA 3 SPORT CORE 2.0 AT 2WD IPM II NV","568 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606024","MAZDA 3 SPORT CORE 2.0 AT 2WD IPM IV","569 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606025","MAZDA 3 SPORT CORE 2.0 MT 2WD IPM II","570 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606026","MAZDA 3 SPORT CORE 2.0 MT 2WD IPM II NV","571 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606027","MAZDA 3 SPORT CORE 2.0 MT 2WD IPM IV","572 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606028","MAZDA 3 SPORT HIGH 2.5 AT 2WD IPM II","573 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606029","MAZDA 3 SPORT HIGH 2.5 AT 2WD IPM II NV","574 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606030","MAZDA 3 SPORT HIGH 2.5 AT 2WD IPM IV","575 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606031","MAZDA 3 SPORT MT 2.0 NEW CORE","576 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606032","MAZDA 3 SPORT PRIME 2.0 MT 2WD IPM II","577 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"606033","MAZDA 3 SPORT PRIME 2.0 MT 2WD IPM IV","578 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","65","3","4","590","550","648","668","1"
"607001","MAZDA 6 SEDAN CORE 2.5 AT 2WD IPM VI","579 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","66","3","4","590","550","648","668","1"
"607002","MAZDA 6 SEDAN CORE 2.5 AT IPM V","580 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","66","3","4","590","550","648","668","1"
"607003","MAZDA 6 SEDAN SIGNATURE 2.5T AT IPM V","581 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","66","3","4","590","550","648","668","1"
"607004","MAZDA6 SDN SIGNATURE 2.5T AT 2WD IPM VI","582 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","66","3","4","590","550","648","668","1"
"608001","MX-5 HIGH 2.0 MT 2WD IPM V","583 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","67","3","4","590","550","648","668","1"
"608002","MX-5 HIGH 2.0 MT 2WD IPM VI","584 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","67","3","4","590","550","648","668","1"
"608003","MX-5 HIGH 2.0 MT 4X2 IPM IV","585 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","67","3","4","590","550","648","668","1"
"608004","MX-5 HIGH RF 2.0 AT 2WD IPM V","586 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","67","3","4","590","550","648","668","1"
"608005","MX-5 HIGH RF 2.0 AT 2WD IPM VI","587 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","67","3","4","590","550","648","668","1"
"608006","MX-5 HIGH RF 2.0 AT IPM IV","588 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","67","3","4","590","550","648","668","1"
"609001","BT50 MT 2.2 4X4 D2 HIGH IPM PER","589 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609002","BT50 MT 2.2 4X4 D2 MID FP IPM PER","590 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609003","BT50 MT 3.2 4X4 D2 HIGH IPM PE","591 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609004","BT50 MT 3.2 4X4 D2 MID FP IPM PER","592 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609005","NEW BT-50 CORE 3.0T MT 4X4","593 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609006","NEW BT-50 CORE 3.0T MT 4X4 IPM","594 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609007","NEW BT-50 HIGH  PLUS 3.0T AT 4X4 24MY","595 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609008","NEW BT-50 HIGH 3.0T AT 4X4 24MY","596 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609009","NEW BT-50 HIGH 3.0T AT 4X4 IPM","597 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609010","NEW BT-50 HIGH 3.0T MT 4X4","598 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609011","NEW BT-50 HIGH 3.0T MT 4X4 24MY","599 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609012","NEW BT-50 HIGH 3.0T MT 4X4 IPM","600 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609013","NEW BT-50 HIGH PLUS 3.0T AT 4X4","601 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609014","NEW BT-50 HIGH PLUS 3.0T AT 4X4 IPM","602 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609015","NEW BT-50 PRIME 3.0T MT 4X4","603 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609016","NEW BT-50 PRIME 3.0T MT 4X4 24MY","604 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609017","NEW BT-50 PRIME 3.0T MT 4X4 IPM","605 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609018","NEW BT-50 PRIME PLUS 3.0T MT 4X4 24MY","606 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"609019","NEW BT-50 PRIME PLUS 3.0T MT 4X4 IPM","607 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","68","3","4","590","550","648","668","1"
"610001","CX-60 HIGH 2.5 AT AWD","608 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","69","3","4","590","550","648","668","1"
"610002","CX-60 SIGNATURE 2.5 AT AWD PHEV","609 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","69","3","4","590","550","648","668","1"
"610003","CX-60 SPORT 3.3 AT AWD MHEV","610 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","69","3","4","590","550","648","668","1"
"611001","CX-90 HIGH 3.3 AT 4WD","611 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","70","3","4","590","550","648","668","1"
"611002","CX-90 HIGH 3.3 AT AWD","612 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","70","3","4","590","550","648","668","1"
"611003","CX-90 SIGNATURE 3.3 AT 4WD","613 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","70","3","4","590","550","648","668","1"
"611004","CX-90 SIGNATURE 3.3 AT AWD E6B","614 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","70","3","4","590","550","648","668","1"
"701001","STEPWAY INTENS 1.6 CVT 4X2","615 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","71","3","4","590","550","648","668","1"
"701002","STEPWAY INTENS 1.6 MT 4X2","616 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","71","3","4","590","550","648","668","1"
"701003","STEPWAY INTENS 1.6 MT 4X2 GLPT","617 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","71","3","4","590","550","648","668","1"
"701004","STEPWAY INTENSE 1.6 CVT GLPT","618 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","71","3","4","590","550","648","668","1"
"701005","STEPWAY ZEN 1.6 MT 4X2","619 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","71","3","4","590","550","648","668","1"
"701006","STEPWAY ZEN 1.6 MT GLPT","620 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","71","3","4","590","550","648","668","1"
"702001","LOGAN LIFE 1.6 MT AC","621 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","72","3","4","590","550","648","668","1"
"703001","DUSTER","622 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","73","3","4","590","550","648","668","1"
"703002","NEW DUSTER ICONIC 1.3 CVT 4X2 TURBO","623 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","73","3","4","590","550","648","668","1"
"703003","NEW DUSTER ICONIC 1.3 MT 4X4 TURBO","624 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","73","3","4","590","550","648","668","1"
"703004","NEW DUSTER ICONIC TM 1.6 MT 4X2","625 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","73","3","4","590","550","648","668","1"
"703005","NEW DUSTER INTENS 1.3 CVT 4X2 TURBO","626 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","73","3","4","590","550","648","668","1"
"703006","NEW DUSTER INTENS 1.3 MT 4X4 TURBO","627 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","73","3","4","590","550","648","668","1"
"703007","NEW DUSTER INTENS 1.6 MT 4X2","628 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","73","3","4","590","550","648","668","1"
"703008","NEW DUSTER INTENS TM 1.6 MT 4X2","629 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","73","3","4","590","550","648","668","1"
"703009","NEW DUSTER ZEN 1.6 MT 4X2","630 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","73","3","4","590","550","648","668","1"
"703010","NEW DUSTER ZEN PLUS 1.6 MT 4X2","631 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","73","3","4","590","550","648","668","1"
"703011","NEW DUSTER ZEN TM 1.6 MT 4X2","632 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","73","3","4","590","550","648","668","1"
"704001","KWID E-TECH","633 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","74","3","4","590","550","648","668","1"
"704002","KWID INTENS 1.0 MT 4X2","634 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","74","3","4","590","550","648","668","1"
"704003","KWID LIFE 1.0 MT","635 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","74","3","4","590","550","648","668","1"
"704004","KWID OUTSIDER 1.0 MT","636 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","74","3","4","590","550","648","668","1"
"704005","KWID ZEN 1.0 MT","637 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","74","3","4","590","550","648","668","1"
"704006","NEW KWID INTENS 1.0 MT","638 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","74","3","4","590","550","648","668","1"
"704007","NEW KWID OUTSIDER 1.0 MT","639 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","74","3","4","590","550","648","668","1"
"704008","NEW KWID ZEN 1.0 MT","640 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","74","3","4","590","550","648","668","1"
